,1e-15,1e-14,1e-13,1e-12,1e-11,1e-10
15877,476.81857,789.0313,789.3877,789.35986,789.3808,789.3971
15878,476.83264,789.0315,789.3877,789.35986,789.3805,789.3971
15879,476.84668,789.0318,789.3877,789.35986,789.3808,789.3971
15880,476.86075,789.032,789.3877,789.35986,789.3802,789.3971
15881,476.87482,789.0322,789.3877,789.35986,789.3808,789.3971
15882,476.8889,789.0324,789.3877,789.35986,789.3804,789.3971
15883,476.90295,789.03265,789.3877,789.35986,789.3806,789.3971
15884,476.917,789.0329,789.3877,789.35986,789.3806,789.3971
15885,476.93106,789.03314,789.3877,789.35986,789.3805,789.39703
15886,476.94513,789.0333,789.3877,789.35986,789.3799,789.3971
15887,476.95917,789.03357,789.3877,789.35986,789.3802,789.3971
15888,476.97324,789.0338,789.3877,789.35986,789.3795,789.3971
15889,476.9873,789.034,789.3877,789.35986,789.37964,789.39703
15890,477.00134,789.03424,789.3877,789.35986,789.3804,789.39703
15891,477.0154,789.0344,789.3877,789.35986,789.3812,789.3971
15892,477.02945,789.03467,789.3877,789.35986,789.3805,789.3971
15893,477.04352,789.0349,789.3877,789.35986,789.3804,789.39703
15894,477.0576,789.03516,789.3877,789.35986,789.3802,789.39703
15895,477.07162,789.03534,789.3877,789.35986,789.3805,789.39703
15896,477.0857,789.0356,789.3877,789.35986,789.3804,789.3971
15897,477.09976,789.03577,789.3877,789.35986,789.38086,789.39703
15898,477.1138,789.03613,789.3877,789.35986,789.3806,789.39703
15899,477.12784,789.03625,789.3877,789.35986,789.3805,789.39703
15900,477.14188,789.03644,789.3877,789.35986,789.38074,789.39703
15901,477.15594,789.03674,789.3877,789.35986,789.38043,789.39703
15902,477.16998,789.037,789.3877,789.35986,789.3799,789.39703
15903,477.18402,789.03723,789.3877,789.35986,789.3805,789.39703
15904,477.1981,789.03735,789.3877,789.35986,789.37976,789.39703
15905,477.21213,789.0376,789.3877,789.35986,789.3802,789.397
15906,477.2262,789.0379,789.3877,789.35986,789.3804,789.39703
15907,477.24023,789.03815,789.3877,789.35986,789.3801,789.39703
15908,477.25427,789.0383,789.3877,789.35986,789.37994,789.39703
15909,477.2683,789.0385,789.3877,789.35986,789.38,789.39703
15910,477.28235,789.03876,789.3877,789.35986,789.38,789.397
15911,477.2964,789.039,789.3877,789.35986,789.3801,789.39703
15912,477.31042,789.0393,789.3877,789.35986,789.3795,789.39703
15913,477.32446,789.0395,789.3877,789.35986,789.3792,789.39703
15914,477.3385,789.0397,789.3877,789.35986,789.37976,789.397
15915,477.35254,789.0399,789.3877,789.35986,789.3806,789.397
15916,477.36658,789.0401,789.3877,789.35986,789.3793,789.39703
15917,477.3806,789.04034,789.3877,789.35986,789.3798,789.39703
15918,477.39468,789.0406,789.3877,789.35986,789.3798,789.397
15919,477.40872,789.04083,789.3877,789.35986,789.3799,789.397
15920,477.42273,789.04114,789.3877,789.35986,789.3798,789.397
15921,477.43677,789.04126,789.3877,789.35986,789.37964,789.39703
15922,477.4508,789.04144,789.3877,789.35986,789.3794,789.397
15923,477.46484,789.0417,789.3877,789.35986,789.3802,789.397
15924,477.47888,789.042,789.3877,789.35986,789.37976,789.397
15925,477.49292,789.0422,789.3877,789.35986,789.38007,789.397
15926,477.50696,789.0423,789.3877,789.35986,789.38,789.397
15927,477.521,789.04254,789.3877,789.35986,789.3801,789.397
15928,477.535,789.0428,789.3877,789.35986,789.37976,789.397
15929,477.54904,789.043,789.3877,789.35986,789.38,789.397
15930,477.56308,789.0432,789.3877,789.35986,789.37994,789.3969
15931,477.57712,789.0434,789.3877,789.35986,789.37933,789.397
15932,477.59113,789.04364,789.3877,789.35986,789.38,789.397
15933,477.60516,789.0439,789.3877,789.35986,789.3811,789.397
15934,477.61917,789.0442,789.3877,789.35986,789.38055,789.397
15935,477.6332,789.0444,789.3877,789.35986,789.381,789.3969
15936,477.64725,789.04456,789.3877,789.35986,789.38104,789.397
15937,477.66125,789.04474,789.3877,789.35986,789.381,789.397
15938,477.6753,789.04504,789.3877,789.35986,789.38055,789.397
15939,477.68933,789.04535,789.3877,789.35986,789.3806,789.3969
15940,477.70334,789.04553,789.3877,789.35986,789.3804,789.3969
15941,477.71735,789.0458,789.3877,789.35986,789.38025,789.397
15942,477.73138,789.04596,789.3877,789.35986,789.3805,789.397
15943,477.74542,789.0462,789.3877,789.35986,789.3799,789.3969
15944,477.75943,789.0464,789.3877,789.35986,789.3797,789.3969
15945,477.77344,789.04663,789.3877,789.35986,789.38025,789.3969
15946,477.78745,789.0468,789.3877,789.35986,789.3794,789.397
15947,477.80148,789.04706,789.3877,789.35986,789.38,789.3969
15948,477.81552,789.0473,789.3877,789.35986,789.37946,789.3969
15949,477.82953,789.04755,789.3877,789.35986,789.38025,789.3969
15950,477.84354,789.04767,789.3877,789.35986,789.3797,789.3969
15951,477.85757,789.0479,789.3877,789.35986,789.3794,789.3969
15952,477.87158,789.04816,789.3877,789.35986,789.3801,789.3969
15953,477.8856,789.0484,789.3877,789.35986,789.37946,789.3969
15954,477.8996,789.0486,789.3877,789.35986,789.38,789.3969
15955,477.91364,789.04877,789.3877,789.35986,789.3795,789.39685
15956,477.92764,789.0491,789.3877,789.35986,789.3793,789.3969
15957,477.94165,789.0493,789.3877,789.35986,789.38025,789.3969
15958,477.95566,789.0495,789.3877,789.35986,789.3795,789.3969
15959,477.9697,789.0497,789.3877,789.35986,789.3799,789.39685
15960,477.9837,789.04987,789.3877,789.35986,789.38,789.39685
15961,477.9977,789.0501,789.3877,789.35986,789.3798,789.3969
15962,478.01172,789.0503,789.3877,789.35986,789.3805,789.3969
15963,478.02573,789.05054,789.3877,789.35986,789.38043,789.3969
15964,478.03976,789.0508,789.3877,789.35986,789.3806,789.39685
15965,478.05377,789.051,789.3877,789.35986,789.3801,789.39685
15966,478.06778,789.0512,789.3877,789.35986,789.38025,789.3969
15967,478.0818,789.05145,789.3877,789.35986,789.381,789.3969
15968,478.0958,789.0516,789.3877,789.35986,789.381,789.39685
15969,478.1098,789.0518,789.3877,789.35986,789.38074,789.39685
15970,478.1238,789.0521,789.3877,789.35986,789.38074,789.39685
15971,478.13782,789.0523,789.3877,789.35986,789.38074,789.3969
15972,478.15186,789.05255,789.3877,789.35986,789.38116,789.39685
15973,478.16586,789.0528,789.3877,789.35986,789.3811,789.39685
15974,478.17987,789.053,789.3877,789.35986,789.38025,789.39685
15975,478.19385,789.0532,789.3877,789.35986,789.38055,789.39685
15976,478.20786,789.05347,789.3877,789.35986,789.3803,789.39685
15977,478.22186,789.0536,789.3877,789.35986,789.3805,789.39685
15978,478.23587,789.05383,789.3877,789.35986,789.3803,789.39685
15979,478.24985,789.0541,789.3877,789.35986,789.38074,789.39685
15980,478.2639,789.0543,789.3877,789.35986,789.37946,789.3968
15981,478.27786,789.0545,789.3877,789.35986,789.37964,789.39685
15982,478.29187,789.0547,789.3877,789.35986,789.3801,789.39685
15983,478.30588,789.055,789.3877,789.35986,789.379,789.39685
15984,478.3199,789.05524,789.3877,789.35986,789.3801,789.3968
15985,478.33386,789.0554,789.3877,789.35986,789.38,789.3968
15986,478.34784,789.05554,789.3877,789.35986,789.3795,789.39685
15987,478.36182,789.0558,789.3877,789.35986,789.38025,789.39685
15988,478.37582,789.05597,789.3877,789.35986,789.38025,789.3968
15989,478.3898,789.0563,789.3877,789.35986,789.38055,789.3968
15990,478.4038,789.0565,789.3877,789.35986,789.38055,789.3968
15991,478.4178,789.0567,789.3877,789.35986,789.3801,789.39685
15992,478.43176,789.0569,789.3877,789.35986,789.3798,789.39685
15993,478.44577,789.05707,789.3877,789.35986,789.3806,789.3968
15994,478.45975,789.0573,789.3877,789.35986,789.38,789.3968
15995,478.47372,789.05756,789.3877,789.35986,789.3795,789.3968
15996,478.4877,789.05774,789.3877,789.35986,789.3795,789.39685
15997,478.5017,789.058,789.3877,789.35986,789.3796,789.3968
15998,478.5157,789.0582,789.3877,789.35986,789.3796,789.3968
15999,478.52966,789.0585,789.3877,789.35986,789.37994,789.3968
16000,478.54364,789.0586,789.3877,789.35986,789.37915,789.3968
16001,478.55762,789.0588,789.3877,789.35986,789.37933,789.3968
16002,478.5716,789.059,789.3877,789.35986,789.38025,789.3968
16003,478.5856,789.0594,789.3877,789.35986,789.37994,789.3968
16004,478.59958,789.05963,789.3877,789.35986,789.37946,789.3968
16005,478.61356,789.05975,789.3877,789.35986,789.3806,789.39685
16006,478.62753,789.05994,789.3877,789.35986,789.37964,789.3968
16007,478.6415,789.0602,789.3877,789.35986,789.3797,789.3968
16008,478.6555,789.06036,789.3877,789.35986,789.38025,789.3968
16009,478.6695,789.0606,789.3877,789.35986,789.3806,789.39685
16010,478.68347,789.0607,789.3877,789.35986,789.3805,789.39685
16011,478.69745,789.06104,789.3877,789.35986,789.3801,789.3968
16012,478.71143,789.0612,789.3877,789.35986,789.37897,789.3968
16013,478.7254,789.06146,789.3877,789.35986,789.3797,789.39685
16014,478.7394,789.0617,789.3877,789.35986,789.3799,789.39685
16015,478.7534,789.0618,789.3877,789.35986,789.3795,789.39685
16016,478.76736,789.062,789.3877,789.35986,789.37994,789.3968
16017,478.78134,789.0623,789.3877,789.35986,789.38025,789.3968
16018,478.79532,789.06256,789.3877,789.35986,789.381,789.39685
16019,478.80927,789.06274,789.3877,789.35986,789.3807,789.39685
16020,478.82324,789.06287,789.3877,789.35986,789.3805,789.39685
16021,478.83722,789.0632,789.3877,789.35986,789.38055,789.3968
16022,478.8512,789.06335,789.3877,789.35986,789.3806,789.39685
16023,478.86517,789.0636,789.3877,789.35986,789.38,789.39685
16024,478.87912,789.0638,789.3877,789.35986,789.38025,789.39685
16025,478.8931,789.06396,789.3877,789.35986,789.3805,789.39685
16026,478.90707,789.0642,789.3877,789.35986,789.38055,789.39685
16027,478.92105,789.06445,789.3877,789.35986,789.3808,789.39685
16028,478.935,789.0647,789.3877,789.35986,789.3804,789.39685
16029,478.94897,789.0648,789.3877,789.35986,789.3809,789.39685
16030,478.96295,789.06506,789.3877,789.35986,789.3791,789.3969
16031,478.97693,789.0653,789.3877,789.35986,789.37976,789.39685
16032,478.99088,789.0655,789.3877,789.35986,789.37946,789.39685
16033,479.00482,789.06573,789.3877,789.35986,789.3796,789.39685
16034,479.01883,789.0659,789.3877,789.35986,789.37976,789.3969
16035,479.03278,789.06616,789.3877,789.35986,789.3794,789.3969
16036,479.04672,789.06647,789.3877,789.35986,789.38,789.39685
16037,479.0607,789.0667,789.3877,789.35986,789.38,789.39685
16038,479.07468,789.06683,789.3877,789.35986,789.38025,789.3969
16039,479.08862,789.06696,789.3877,789.35986,789.3806,789.3969
16040,479.10257,789.06726,789.3877,789.35986,789.3796,789.3969
16041,479.11652,789.0674,789.3877,789.35986,789.37964,789.39685
16042,479.1305,789.0676,789.3877,789.35986,789.3803,789.3969
16043,479.14444,789.0678,789.3877,789.35986,789.3797,789.3969
16044,479.1584,789.0681,789.3877,789.35986,789.38043,789.3969
16045,479.17233,789.06836,789.3877,789.35986,789.3796,789.3969
16046,479.18628,789.06854,789.3877,789.35986,789.3794,789.39685
16047,479.20023,789.0687,789.3877,789.35986,789.38007,789.3969
16048,479.21417,789.0689,789.3877,789.35986,789.38,789.3969
16049,479.22812,789.06915,789.3877,789.35986,789.3804,789.3969
16050,479.24207,789.0694,789.3877,789.35986,789.37964,789.3969
16051,479.25604,789.06964,789.3877,789.35986,789.38007,789.3969
16052,479.27,789.0698,789.3877,789.35986,789.38,789.3969
16053,479.28394,789.07007,789.3877,789.35986,789.3799,789.3969
16054,479.29788,789.07025,789.3877,789.35986,789.38007,789.3969
16055,479.31186,789.0705,789.3877,789.35986,789.3805,789.397
16056,479.3258,789.0706,789.3877,789.35986,789.3799,789.3969
16057,479.33975,789.0708,789.3877,789.35986,789.37964,789.3969
16058,479.35373,789.07104,789.3877,789.35986,789.38074,789.3969
16059,479.36768,789.0713,789.3877,789.35986,789.3811,789.397
16060,479.38165,789.0715,789.3877,789.35986,789.38,789.397
16061,479.3956,789.0717,789.3877,789.35986,789.3801,789.3969
16062,479.40955,789.07184,789.3877,789.35986,789.38,789.3969
16063,479.4235,789.0721,789.3877,789.35986,789.38074,789.397
16064,479.43744,789.0723,789.3877,789.35986,789.3806,789.397
16065,479.4514,789.0726,789.3877,789.35986,789.37964,789.397
16066,479.4653,789.0728,789.3877,789.35986,789.3801,789.3969
16067,479.47928,789.07294,789.3877,789.35986,789.3801,789.397
16068,479.4932,789.0731,789.3877,789.35986,789.3804,789.397
16069,479.50714,789.07336,789.3877,789.35986,789.3806,789.397
16070,479.5211,789.0736,789.3877,789.35986,789.38043,789.397
16071,479.53503,789.0738,789.3877,789.35986,789.3805,789.397
16072,479.54898,789.074,789.3877,789.35986,789.3805,789.397
16073,479.56293,789.0742,789.3877,789.35986,789.3805,789.397
16074,479.57684,789.07446,789.3877,789.35986,789.38074,789.397
16075,479.59076,789.0747,789.3877,789.35986,789.38043,789.397
16076,479.6047,789.0748,789.3877,789.35986,789.3806,789.397
16077,479.61865,789.075,789.3877,789.35986,789.3802,789.397
16078,479.63257,789.07526,789.3877,789.35986,789.3804,789.397
16079,479.64648,789.0755,789.3877,789.35986,789.3799,789.397
16080,479.66043,789.07574,789.3877,789.35986,789.3794,789.39703
16081,479.67438,789.0759,789.3877,789.35986,789.3798,789.397
16082,479.6883,789.0761,789.3877,789.35986,789.3801,789.397
16083,479.70224,789.0763,789.3877,789.35986,789.3805,789.397
16084,479.71616,789.07654,789.3877,789.35986,789.38043,789.39703
16085,479.7301,789.0767,789.3877,789.35986,789.38074,789.39703
16086,479.74402,789.07697,789.3877,789.35986,789.38007,789.397
16087,479.75793,789.07715,789.3877,789.35986,789.38,789.397
16088,479.77188,789.0774,789.3877,789.35986,789.37964,789.39703
16089,479.78583,789.0777,789.3877,789.35986,789.3794,789.39703
16090,479.79974,789.0778,789.3877,789.35986,789.3794,789.39703
16091,479.81366,789.07794,789.3877,789.35986,789.3801,789.397
16092,479.8276,789.0782,789.3877,789.35986,789.37994,789.39703
16093,479.84152,789.0784,789.3877,789.35986,789.38007,789.39703
16094,479.85547,789.0787,789.3877,789.35986,789.37994,789.39703
16095,479.8694,789.0788,789.3877,789.35986,789.3795,789.39703
16096,479.8833,789.07904,789.3877,789.35986,789.3804,789.39703
16097,479.89722,789.07935,789.3877,789.35986,789.37976,789.39703
16098,479.91116,789.0795,789.3877,789.35986,789.38,789.39703
16099,479.92508,789.07965,789.3877,789.35986,789.3793,789.39703
16100,479.939,789.0799,789.3877,789.35986,789.37976,789.39703
16101,479.95294,789.0801,789.3877,789.35986,789.38074,789.39703
16102,479.96686,789.0803,789.3877,789.35986,789.38025,789.39703
16103,479.98077,789.08057,789.3877,789.35986,789.3799,789.39703
16104,479.9947,789.0809,789.3877,789.35986,789.3802,789.39703
16105,480.00864,789.081,789.3877,789.35986,789.3801,789.3971
16106,480.02252,789.0812,789.3877,789.35986,789.37976,789.39703
16107,480.03644,789.0814,789.3877,789.35986,789.3803,789.39703
16108,480.05035,789.08154,789.3877,789.35986,789.3804,789.39703
16109,480.0643,789.0817,789.3877,789.35986,789.3799,789.3971
16110,480.07822,789.082,789.3877,789.35986,789.37964,789.3971
16111,480.09213,789.0822,789.3877,789.35986,789.3799,789.39703
16112,480.10605,789.0824,789.3877,789.35986,789.3801,789.39703
16113,480.11996,789.08264,789.3877,789.35986,789.38074,789.3971
16114,480.13388,789.0828,789.3877,789.35986,789.3804,789.3971
16115,480.1478,789.083,789.3877,789.35986,789.3804,789.3971
16116,480.1617,789.0832,789.3877,789.35986,789.3801,789.39703
16117,480.17563,789.0834,789.3877,789.35986,789.37946,789.3971
16118,480.1895,789.0836,789.3877,789.35986,789.3799,789.3971
16119,480.20343,789.08386,789.3877,789.35986,789.3801,789.3971
16120,480.21732,789.08405,789.3877,789.35986,789.38,789.3971
16121,480.23123,789.0843,789.3877,789.35986,789.37964,789.3971
16122,480.24512,789.08453,789.3877,789.35986,789.38025,789.3971
16123,480.25903,789.0847,789.3877,789.35986,789.3799,789.3971
16124,480.27292,789.08484,789.3877,789.35986,789.3802,789.3971
16125,480.28683,789.0851,789.3877,789.35986,789.3806,789.3971
16126,480.30072,789.0853,789.3877,789.35986,789.38025,789.3971
16127,480.31464,789.0855,789.3877,789.35986,789.37976,789.3971
16128,480.32852,789.08575,789.3877,789.35986,789.3796,789.3971
16129,480.34244,789.086,789.3877,789.35986,789.3803,789.3971
16130,480.35635,789.0862,789.3877,789.35986,789.3799,789.3971
16131,480.37024,789.08636,789.3877,789.35986,789.37976,789.3971
16132,480.38416,789.08655,789.3877,789.35986,789.38007,789.3971
16133,480.39804,789.08673,789.3877,789.35986,789.3806,789.3971
16134,480.41196,789.0869,789.3877,789.35986,789.38043,789.3971
16135,480.42587,789.08716,789.3877,789.35986,789.38007,789.3971
16136,480.43976,789.0874,789.3877,789.35986,789.38,789.3971
16137,480.45367,789.0876,789.3877,789.35986,789.37976,789.3971
16138,480.4676,789.0878,789.3877,789.35986,789.37946,789.3971
16139,480.48148,789.088,789.3877,789.35986,789.3793,789.3971
16140,480.49536,789.08826,789.3877,789.35986,789.38,789.3971
16141,480.50925,789.0884,789.3877,789.35986,789.38074,789.3971
16142,480.52316,789.08856,789.3877,789.35986,789.37976,789.3971
16143,480.53705,789.0888,789.3877,789.35986,789.3802,789.3971
16144,480.55093,789.089,789.3877,789.35986,789.3805,789.3971
16145,480.56482,789.0892,789.3877,789.35986,789.37915,789.3971
16146,480.57874,789.0894,789.3877,789.35986,789.3799,789.3971
16147,480.59262,789.0897,789.3877,789.35986,789.38055,789.3971
16148,480.6065,789.0899,789.3877,789.35986,789.3801,789.3971
16149,480.6204,789.0901,789.3877,789.35986,789.38025,789.3971
16150,480.6343,789.0902,789.3877,789.35986,789.38007,789.39716
16151,480.6482,789.09045,789.3877,789.35986,789.3798,789.3971
16152,480.66208,789.09064,789.3877,789.35986,789.3794,789.3971
16153,480.67596,789.0908,789.3877,789.35986,789.3794,789.3971
16154,480.68985,789.0911,789.3877,789.35986,789.3794,789.39716
16155,480.70377,789.0914,789.3877,789.35986,789.3793,789.39716
16156,480.71765,789.09155,789.3877,789.35986,789.3798,789.3971
16157,480.73154,789.09174,789.3877,789.35986,789.3801,789.3971
16158,480.74542,789.0919,789.3877,789.35986,789.37915,789.3971
16159,480.7593,789.0921,789.3877,789.35986,789.38,789.39716
16160,480.7732,789.0922,789.3877,789.35986,789.37976,789.39716
16161,480.78708,789.0925,789.3877,789.35986,789.3802,789.3971
16162,480.80093,789.0927,789.3877,789.35986,789.38055,789.3971
16163,480.81482,789.0929,789.3877,789.35986,789.37994,789.39716
16164,480.8287,789.0931,789.3877,789.35986,789.37976,789.39716
16165,480.8426,789.0933,789.3877,789.35986,789.3797,789.39716
16166,480.85645,789.09357,789.3877,789.35986,789.38074,789.3971
16167,480.87033,789.09375,789.3877,789.35986,789.381,789.39716
16168,480.88422,789.09393,789.3877,789.35986,789.38055,789.39716
16169,480.89807,789.0942,789.3877,789.35986,789.3809,789.39716
16170,480.91196,789.0943,789.3877,789.35986,789.3804,789.39716
16171,480.92584,789.0945,789.3877,789.35986,789.38074,789.39716
16172,480.93973,789.09467,789.3877,789.35986,789.3801,789.39716
16173,480.95358,789.0949,789.3877,789.35986,789.3805,789.39716
16174,480.96747,789.0952,789.3877,789.35986,789.3811,789.39716
16175,480.98135,789.09534,789.3877,789.35986,789.38025,789.3972
16176,480.99524,789.0955,789.3877,789.35986,789.38025,789.39716
16177,481.0091,789.09564,789.3877,789.35986,789.3795,789.39716
16178,481.02298,789.0958,789.3877,789.35986,789.3798,789.39716
16179,481.03687,789.09607,789.3877,789.35986,789.3801,789.3972
16180,481.05075,789.0963,789.3877,789.35986,789.38,789.3972
16181,481.0646,789.0965,789.3877,789.35986,789.3798,789.39716
16182,481.0785,789.09674,789.3877,789.35986,789.37964,789.39716
16183,481.09235,789.097,789.3877,789.35986,789.3798,789.39716
16184,481.10623,789.09717,789.3877,789.35986,789.38025,789.3972
16185,481.1201,789.0973,789.3877,789.35986,789.37964,789.3972
16186,481.13394,789.0975,789.3877,789.35986,789.37964,789.39716
16187,481.1478,789.0977,789.3877,789.35986,789.38025,789.39716
16188,481.16165,789.09796,789.3877,789.35986,789.3798,789.3972
16189,481.1755,789.09814,789.3877,789.35986,789.37976,789.3972
16190,481.18936,789.09827,789.3877,789.35986,789.38,789.3972
16191,481.20322,789.0985,789.3877,789.35986,789.3794,789.39716
16192,481.2171,789.0987,789.3877,789.35986,789.3805,789.3972
16193,481.23096,789.09894,789.3877,789.35986,789.3798,789.3972
16194,481.2448,789.0991,789.3877,789.35986,789.3793,789.3972
16195,481.25867,789.0993,789.3877,789.35986,789.3795,789.3972
16196,481.27255,789.09955,789.3877,789.35986,789.38,789.3972
16197,481.2864,789.09973,789.3877,789.35986,789.3807,789.3972
16198,481.30026,789.0999,789.3877,789.35986,789.3811,789.3972
16199,481.31412,789.10004,789.3877,789.35986,789.3804,789.3972
16200,481.32797,789.1002,789.3877,789.35986,789.3794,789.3973
16201,481.34183,789.10046,789.3877,789.35986,789.3807,789.3972
16202,481.35568,789.1007,789.3877,789.35986,789.3797,789.3972
16203,481.36954,789.101,789.3877,789.35986,789.3802,789.3972
16204,481.38342,789.10114,789.3877,789.35986,789.3804,789.3973
16205,481.39728,789.10126,789.3877,789.35986,789.37933,789.3973
16206,481.41113,789.10144,789.3877,789.35986,789.38025,789.3972
16207,481.42496,789.1017,789.3877,789.35986,789.3799,789.3972
16208,481.43884,789.10187,789.3877,789.35986,789.37976,789.3973
16209,481.4527,789.10205,789.3877,789.35986,789.37946,789.3973
16210,481.46655,789.10223,789.3877,789.35986,789.3807,789.3973
16211,481.48038,789.1024,789.3877,789.35986,789.37964,789.3972
16212,481.49423,789.10266,789.3877,789.35986,789.3801,789.3972
16213,481.50812,789.1029,789.3877,789.35986,789.3792,789.3973
16214,481.52194,789.1031,789.3877,789.35986,789.3804,789.3973
16215,481.5358,789.1032,789.3877,789.35986,789.3795,789.3973
16216,481.54965,789.10345,789.3877,789.35986,789.38074,789.3972
16217,481.56348,789.1037,789.3877,789.35986,789.37976,789.3973
16218,481.57733,789.104,789.3877,789.35986,789.3799,789.3973
16219,481.59116,789.1041,789.3877,789.35986,789.3794,789.3973
16220,481.60498,789.10425,789.3877,789.35986,789.37964,789.3973
16221,481.61884,789.10443,789.3877,789.35986,789.3804,789.3973
16222,481.63266,789.1046,789.3877,789.35986,789.3805,789.3973
16223,481.6465,789.10486,789.3877,789.35986,789.38104,789.3973
16224,481.66034,789.1051,789.3877,789.35986,789.3812,789.3973
16225,481.6742,789.1053,789.3877,789.35986,789.38074,789.39734
16226,481.68802,789.10547,789.3877,789.35986,789.3809,789.3973
16227,481.70187,789.10565,789.3877,789.35986,789.3798,789.3973
16228,481.7157,789.10583,789.3877,789.35986,789.3808,789.3973
16229,481.72955,789.1061,789.3877,789.35986,789.3806,789.39734
16230,481.74338,789.10626,789.3877,789.35986,789.3801,789.39734
16231,481.7572,789.10645,789.3877,789.35986,789.38074,789.3973
16232,481.77106,789.1066,789.3877,789.35986,789.38074,789.3973
16233,481.78488,789.1069,789.3877,789.35986,789.3806,789.39734
16234,481.79874,789.1071,789.3877,789.35986,789.3806,789.39734
16235,481.81256,789.10724,789.3877,789.35986,789.3805,789.39734
16236,481.8264,789.1074,789.3877,789.35986,789.3799,789.3973
16237,481.84024,789.1076,789.3877,789.35986,789.3799,789.39734
16238,481.85406,789.10785,789.3877,789.35986,789.38055,789.39734
16239,481.86792,789.10803,789.3877,789.35986,789.3795,789.39734
16240,481.88174,789.10815,789.3877,789.35986,789.37964,789.39734
16241,481.89557,789.10834,789.3877,789.35986,789.37933,789.3973
16242,481.90942,789.1085,789.3877,789.35986,789.37964,789.39734
16243,481.92325,789.10876,789.3877,789.35986,789.3805,789.39734
16244,481.93707,789.109,789.3877,789.35986,789.38086,789.39734
16245,481.9509,789.1092,789.3877,789.35986,789.3807,789.39734
16246,481.96475,789.1094,789.3877,789.35986,789.3804,789.39734
16247,481.97858,789.10956,789.3877,789.35986,789.3791,789.39734
16248,481.99243,789.1097,789.3877,789.35986,789.38007,789.39734
16249,482.00626,789.11,789.3877,789.35986,789.3798,789.39734
16250,482.02008,789.11017,789.3877,789.35986,789.3804,789.3974
16251,482.0339,789.11035,789.3877,789.35986,789.3802,789.39734
16252,482.04773,789.11053,789.3877,789.35986,789.37994,789.39734
16253,482.06155,789.1107,789.3877,789.35986,789.3797,789.39734
16254,482.0754,789.11096,789.3877,789.35986,789.38007,789.3974
16255,482.08923,789.11115,789.3877,789.35986,789.3798,789.3974
16256,482.10306,789.1113,789.3877,789.35986,789.3795,789.39734
16257,482.11688,789.1115,789.3877,789.35986,789.3802,789.39734
16258,482.13074,789.1117,789.3877,789.35986,789.3811,789.3974
16259,482.14456,789.1119,789.3877,789.35986,789.3804,789.3974
16260,482.15836,789.11206,789.3877,789.35986,789.3806,789.3974
16261,482.17215,789.11224,789.3877,789.35986,789.3798,789.39734
16262,482.18597,789.11255,789.3877,789.35986,789.3793,789.3974
16263,482.1998,789.11273,789.3877,789.35986,789.3794,789.3974
16264,482.2136,789.1129,789.3877,789.35986,789.37946,789.3974
16265,482.2274,789.1131,789.3877,789.35986,789.3799,789.3974
16266,482.2412,789.1132,789.3877,789.35986,789.37964,789.39734
16267,482.25504,789.1134,789.3877,789.35986,789.3793,789.3974
16268,482.26883,789.11365,789.3877,789.35986,789.3792,789.3974
16269,482.28265,789.11383,789.3877,789.35986,789.37946,789.3974
16270,482.29645,789.114,789.3877,789.35986,789.3802,789.3974
16271,482.31027,789.1142,789.3877,789.35986,789.38074,789.3974
16272,482.3241,789.1144,789.3877,789.35986,789.37976,789.3974
16273,482.3379,789.1146,789.3877,789.35986,789.38007,789.3974
16274,482.35168,789.11487,789.3877,789.35986,789.3797,789.3974
16275,482.36554,789.11505,789.3877,789.35986,789.38043,789.39746
16276,482.37933,789.1152,789.3877,789.35986,789.38007,789.3974
16277,482.39313,789.11536,789.3877,789.35986,789.38,789.3974
16278,482.40695,789.11554,789.3877,789.35986,789.3798,789.3974
16279,482.42078,789.1157,789.3877,789.35986,789.37964,789.39746
16280,482.43457,789.11597,789.3877,789.35986,789.38025,789.39746
16281,482.4484,789.11615,789.3877,789.35986,789.3807,789.3974
16282,482.4622,789.1164,789.3877,789.35986,789.37964,789.3974
16283,482.476,789.1166,789.3877,789.35986,789.38043,789.39746
16284,482.48984,789.11676,789.3877,789.35986,789.38043,789.39746
16285,482.50363,789.117,789.3877,789.35986,789.3793,789.39746
16286,482.51746,789.1171,789.3877,789.35986,789.3801,789.3974
16287,482.53128,789.1173,789.3877,789.35986,789.3805,789.39746
16288,482.54507,789.1175,789.3877,789.35986,789.3807,789.39746
16289,482.5589,789.11774,789.3877,789.35986,789.38025,789.39746
16290,482.5727,789.1179,789.3877,789.35986,789.3802,789.39746
16291,482.58652,789.1181,789.3877,789.35986,789.38,789.39746
16292,482.6003,789.1183,789.3877,789.35986,789.3801,789.39746
16293,482.6141,789.1184,789.3877,789.35986,789.3806,789.39746
16294,482.6279,789.1186,789.3877,789.35986,789.3805,789.39746
16295,482.64166,789.1189,789.3877,789.35986,789.38086,789.39746
16296,482.65546,789.1191,789.3877,789.35986,789.3807,789.39746
16297,482.66925,789.1192,789.3877,789.35986,789.3793,789.39746
16298,482.68304,789.11945,789.3877,789.35986,789.37964,789.39746
16299,482.69684,789.1196,789.3877,789.35986,789.3807,789.39746
16300,482.71063,789.1199,789.3877,789.35986,789.3806,789.3975
16301,482.7244,789.12006,789.3877,789.35986,789.38043,789.39746
16302,482.7382,789.1202,789.3877,789.35986,789.3793,789.39746
