sep= 
Time [s]	R1_m5 [ng/cm^2]	C1_m [ng/cm^2]
377.9354	0.00	0.00
378.3409	0.00	0.00
378.7251	0.00	0.00
379.1706	0.00	0.00
379.6035	0.00	0.00
379.9503	0.00	0.00
380.3442	0.00	0.00
380.7175	0.00	0.00
381.1251	0.00	0.00
381.5500	0.00	0.00
381.9035	0.00	0.00
382.3439	0.00	0.00
382.7144	0.00	0.00
383.0866	0.00	0.00
383.4225	0.00	0.00
383.8122	0.00	0.00
384.1958	0.00	0.00
384.5774	0.00	0.00
384.9136	0.00	0.00
385.3062	0.00	0.00
385.6871	0.00	0.00
386.0757	0.00	0.00
386.4118	0.00	0.00
386.8079	0.00	0.00
387.1934	0.00	0.00
387.5777	0.00	0.00
387.9134	0.00	0.00
388.3079	0.00	0.00
388.6921	0.00	0.00
389.0871	0.00	0.00
389.4216	0.00	0.00
389.8027	0.00	0.00
390.1877	0.00	0.00
390.5849	0.00	0.00
390.9198	0.00	0.00
391.3128	0.00	0.00
391.6943	0.00	0.00
392.0809	0.00	0.00
392.4165	0.00	0.00
392.8147	0.00	0.00
393.2265	0.00	0.00
393.6633	0.00	0.00
394.0730	0.00	0.00
394.4098	0.00	0.00
394.8156	0.00	0.00
395.1887	0.00	0.00
395.5918	0.00	0.00
395.9087	0.00	0.00
396.3248	0.00	0.00
396.7041	0.00	0.00
397.0917	0.00	0.00
397.4264	0.00	0.00
397.8104	0.00	0.00
398.1967	0.00	0.00
398.5796	0.00	0.00
398.9144	0.00	0.00
399.3162	0.00	0.00
399.7286	0.00	0.00
400.1662	0.00	0.00
400.5586	0.00	0.00
400.8959	0.00	0.00
401.2614	0.00	0.00
401.6367	0.00	0.00
402.0672	0.00	0.00
402.4168	0.00	0.00
402.8428	0.00	0.00
403.2789	0.00	0.00
403.6406	0.00	0.00
404.0492	0.00	0.00
404.4015	0.00	0.00
404.7974	0.00	0.00
405.2213	0.00	0.00
405.5869	0.00	0.00
405.9342	0.00	0.00
406.3516	0.00	0.00
406.7863	0.00	0.00
407.2237	0.00	0.00
407.6198	0.00	0.00
407.9516	0.00	0.00
408.3365	0.00	0.00
408.7037	0.00	0.00
409.0818	0.00	0.00
409.4174	0.00	0.00
409.8162	0.00	0.00
410.2093	0.00	0.00
410.6181	0.00	0.00
410.9510	0.00	0.00
411.3247	0.00	0.00
411.7136	0.00	0.00
412.1066	0.00	0.00
412.4507	0.00	0.00
412.8527	0.00	0.00
413.2877	0.00	0.00
413.7262	0.00	0.00
414.1678	0.00	0.00
414.6069	0.00	0.00
414.9394	0.00	0.00
415.3580	0.00	0.00
415.7526	0.00	0.00
416.1452	0.00	0.00
416.5314	0.00	0.00
416.8680	0.00	0.00
417.2522	0.00	0.00
417.6486	0.00	0.00
418.0309	0.00	0.00
418.3707	0.00	0.00
418.7632	0.00	0.00
419.1399	0.00	0.00
419.5403	0.00	0.00
419.8778	0.00	0.00
420.2648	0.00	0.00
420.6521	0.00	0.00
421.0413	0.00	0.00
421.3808	0.00	0.00
421.7655	0.00	0.00
422.1492	0.00	0.00
422.5425	0.00	0.00
422.8794	0.00	0.00
423.2534	0.00	0.00
423.6541	0.00	0.00
424.0663	0.00	0.00
424.4161	0.00	0.00
424.8522	0.00	0.00
425.2786	0.00	0.00
425.6646	0.00	0.00
426.0508	0.00	0.00
426.3888	0.00	0.00
426.7666	0.00	0.00
427.1727	0.00	0.00
427.6308	0.00	0.00
428.0668	0.00	0.00
428.4021	0.00	0.00
428.7716	0.00	0.00
429.1531	0.00	0.00
429.5462	0.00	0.00
429.8827	0.00	0.00
430.2685	0.00	0.00
430.6547	0.00	0.00
431.0456	0.00	0.00
431.3843	0.00	0.00
431.7586	0.00	0.00
432.1417	0.00	0.00
432.5363	0.00	0.00
432.8914	0.00	0.00
433.2968	0.00	0.00
433.7454	0.00	0.00
434.1758	0.00	0.00
434.6194	0.00	0.00
434.9466	0.00	0.00
435.3268	0.00	0.00
435.7831	0.00	0.00
436.2415	0.00	0.00
436.6708	0.00	0.00
437.1166	0.00	0.00
437.4499	0.00	0.00
437.8398	0.00	0.00
438.2200	0.00	0.00
438.6060	0.00	0.00
438.9409	0.00	0.00
439.3281	0.00	0.00
439.7458	0.00	0.00
440.1481	0.00	0.00
440.5737	0.00	0.00
440.9087	0.00	0.00
441.3264	0.00	0.00
441.7202	0.00	0.00
442.1023	0.00	0.00
442.4356	0.00	0.00
442.8233	0.00	0.00
443.2158	0.00	0.00
443.6071	0.00	0.00
443.9412	0.00	0.00
444.3300	0.00	0.00
444.7067	0.00	0.00
445.0985	0.00	0.00
445.4331	0.00	0.00
445.8173	0.00	0.00
446.2074	0.00	0.00
446.6285	0.00	0.00
447.0482	0.00	0.00
447.3854	0.00	0.00
447.7676	0.00	0.00
