sep= 
Time [s]	R1_m5 [ng/cm^2]	C1_m [ng/cm^2]
495.2349	0.00	0.00
495.6783	0.00	0.00
496.0385	0.00	0.00
496.4502	0.00	0.00
496.7997	0.00	0.00
497.2453	0.00	0.00
497.6847	0.00	0.00
498.1646	0.00	0.00
498.5392	0.00	0.00
498.9380	0.00	0.00
499.2814	0.00	0.00
499.6740	0.00	0.00
500.1279	0.00	0.00
500.5496	0.00	0.00
500.9617	0.00	0.00
501.3089	0.00	0.00
501.7450	0.00	0.00
502.1921	0.00	0.00
502.6307	0.00	0.00
503.0747	0.00	0.00
503.5208	0.00	0.00
503.9656	0.00	0.00
504.3194	0.00	0.00
504.7508	0.00	0.00
505.1643	0.00	0.00
505.5485	0.00	0.00
505.9359	0.00	0.00
506.2801	0.00	0.00
506.6693	0.00	0.00
507.0571	0.00	0.00
507.4600	0.00	0.00
507.8108	0.00	0.00
508.2442	0.00	0.00
508.6810	0.00	0.00
509.1344	0.00	0.00
509.5897	0.00	0.00
509.9974	0.00	0.00
510.4551	0.00	0.00
510.7906	0.00	0.00
511.1729	0.00	0.00
511.5711	0.00	0.00
511.9934	0.00	0.00
512.3349	0.00	0.00
512.7430	0.00	0.00
513.1957	0.00	0.00
513.6485	0.00	0.00
514.0763	0.00	0.00
514.5097	0.00	0.00
514.9646	0.00	0.00
515.3167	0.00	0.00
515.7576	0.00	0.00
516.1861	0.00	0.00
516.6520	0.00	0.00
517.0779	0.00	0.00
517.5201	0.00	0.00
517.9611	0.00	0.00
518.3141	0.00	0.00
518.7597	0.00	0.00
519.2023	0.00	0.00
519.6393	0.00	0.00
520.0691	0.00	0.00
520.4579	0.00	0.00
520.8069	0.00	0.00
521.2458	0.00	0.00
521.6727	0.00	0.00
522.0566	0.00	0.00
522.4538	0.00	0.00
522.7993	0.00	0.00
523.2244	0.00	0.00
523.6205	0.00	0.00
524.0121	0.00	0.00
524.4603	0.00	0.00
524.8118	0.00	0.00
525.2549	0.00	0.00
525.6990	0.00	0.00
526.1382	0.00	0.00
526.5818	0.00	0.00
527.0046	0.00	0.00
